Temperature (K),Brightness (watts/m2),Parallax (arcsec),distance(parsec),Distance(meters),luminosity(watts),Luminosity(Solar)
3267.118198,5.10E-14,0.0110023,90.89008662,2.80487E+18,5.04E+24,1.31E-02
3267.090202,4.83E-14,0.00982873,101.7425446,3.13977E+18,5.98E+24,1.55E-02
3266.875909,4.58E-14,0.0123511,80.96444851,2.49856E+18,3.60E+24,9.35E-03
3266.671733,4.33E-14,0.0102246,97.80333705,3.01821E+18,4.95E+24,1.29E-02
3266.518906,1.98E-14,0.0101221,98.79372857,3.04877E+18,2.32E+24,6.03E-03
3266.449226,1.94E-14,0.00885679,112.9077239,3.48433E+18,2.96E+24,7.69E-03
3266.437889,2.06E-14,0.0106774,93.65575889,2.89022E+18,2.16E+24,5.62E-03
3266.39419,2.07E-14,0.0108214,92.40948491,2.85176E+18,2.11E+24,5.49E-03
3266.287451,1.85E-14,0.0106656,93.75937594,2.89341E+18,1.94E+24,5.05E-03
3266.161217,1.61E-14,0.00930801,107.4343496,3.31542E+18,2.22E+24,5.78E-03
3266.062997,1.77E-14,0.00947205,105.573767,3.25801E+18,2.35E+24,6.12E-03
3266.009401,1.77E-14,0.00933432,107.1315318,3.30608E+18,2.43E+24,6.33E-03
3265.91767,1.90E-14,0.0111728,89.50307891,2.76207E+18,1.82E+24,4.74E-03
3265.886568,1.92E-14,0.0114016,87.70698849,2.70664E+18,1.77E+24,4.60E-03
3265.60059,5.14E-14,0.0087155,114.7381103,3.54082E+18,8.09E+24,2.10E-02
3265.430734,5.88E-14,0.00998101,100.1902613,3.09187E+18,7.07E+24,1.84E-02
3265.22111,6.02E-14,0.0101129,98.88360411,3.05155E+18,7.05E+24,1.83E-02
3264.909424,5.95E-14,0.0101684,98.34388891,3.03489E+18,6.89E+24,1.79E-02
3264.420918,6.04E-14,0.00923685,108.2620157,3.34097E+18,8.47E+24,2.20E-02
3264.41832,6.35E-14,0.0114299,87.48982931,2.69994E+18,5.82E+24,1.51E-02
3264.289486,5.56E-14,0.00913203,109.5046775,3.37931E+18,7.98E+24,2.07E-02
3264.274929,5.14E-14,0.00856926,116.6961908,3.60124E+18,8.37E+24,2.18E-02
3264.179744,5.74E-14,0.0100975,99.03441446,3.0562E+18,6.74E+24,1.75E-02
3264.035704,6.03E-14,0.00825342,121.1618941,3.73906E+18,1.06E+25,2.75E-02
3264.032265,5.46E-14,0.0103738,96.39669167,2.9748E+18,6.07E+24,1.58E-02
3263.956934,6.78E-14,0.0099716,100.2848089,3.09479E+18,8.15E+24,2.12E-02
3263.936869,6.56E-14,0.00970187,103.0729127,3.18083E+18,8.34E+24,2.17E-02
3263.898978,6.57E-14,0.00918129,108.9171565,3.36118E+18,9.33E+24,2.43E-02
3263.821586,6.28E-14,0.010026,99.74067425,3.078E+18,7.48E+24,1.95E-02
3263.821083,5.80E-14,0.00946325,105.6719415,3.26104E+18,7.75E+24,2.02E-02
3263.811814,5.99E-14,0.00941272,106.2392167,3.27854E+18,8.09E+24,2.10E-02
3263.802112,5.42E-14,0.00892006,112.1068692,3.45962E+18,8.16E+24,2.12E-02
3263.800383,4.78E-14,0.0105421,94.85776079,2.92731E+18,5.15E+24,1.34E-02
3263.795452,6.12E-14,0.0104222,95.94903187,2.96099E+18,6.74E+24,1.75E-02
3263.716875,5.53E-14,0.0094991,105.2731311,3.24873E+18,7.33E+24,1.91E-02
3263.712324,6.08E-14,0.0102888,97.1930643,2.99938E+18,6.87E+24,1.79E-02
3263.708152,5.99E-14,0.010205,97.99118079,3.02401E+18,6.88E+24,1.79E-02
3263.627339,4.85E-14,0.00820216,121.9191042,3.76242E+18,8.63E+24,2.24E-02
3263.622636,6.34E-14,0.0105531,94.75888601,2.92426E+18,6.81E+24,1.77E-02
3263.558129,5.84E-14,0.00886918,112.7499949,3.47946E+18,8.88E+24,2.31E-02
3263.438468,5.77E-14,0.011392,87.78089888,2.70892E+18,5.32E+24,1.38E-02
3263.412203,5.91E-14,0.00938447,106.5590278,3.28841E+18,8.04E+24,2.09E-02
3263.329969,6.32E-14,0.00973672,102.7039907,3.16945E+18,7.97E+24,2.07E-02
3250.153895,1.78E-13,0.0117437,85.15203897,2.62779E+18,1.55E+25,4.02E-02
3238.870839,4.26E-14,0.0100043,99.95701848,3.08467E+18,5.09E+24,1.32E-02
3235.891006,2.87E-14,0.0102067,97.97485965,3.0235E+18,3.30E+24,8.58E-03
3235.014491,3.07E-14,0.00962514,103.8945927,3.20619E+18,3.97E+24,1.03E-02
3233.36227,2.85E-14,0.00893418,111.9296902,3.45415E+18,4.28E+24,1.11E-02
3230.194099,2.66E-14,0.00978227,102.2257615,3.15469E+18,3.32E+24,8.64E-03
3230.133752,1.57E-14,0.0112399,88.96876307,2.74558E+18,1.49E+24,3.87E-03
3229.97781,1.73E-14,0.00998399,100.1603567,3.09095E+18,2.07E+24,5.39E-03
3229.935204,3.54E-14,0.0103667,96.46271234,2.97684E+18,3.95E+24,1.03E-02
3229.930003,1.54E-14,0.0093574,106.8672922,3.29792E+18,2.11E+24,5.48E-03
3229.806617,1.49E-14,0.00974056,102.6635019,3.1682E+18,1.88E+24,4.90E-03
3229.724951,1.74E-14,0.0120105,83.26048041,2.56942E+18,1.44E+24,3.76E-03
3229.688324,1.48E-14,0.00777705,128.5834603,3.96809E+18,2.92E+24,7.60E-03
3229.671597,2.03E-14,0.0115828,86.33491038,2.6643E+18,1.81E+24,4.72E-03
3229.668587,1.53E-14,0.00940028,106.37981,3.28288E+18,2.07E+24,5.39E-03
3229.635178,1.83E-14,0.0101618,98.4077624,3.03686E+18,2.13E+24,5.53E-03
3229.607201,1.60E-14,0.0125257,79.83585748,2.46373E+18,1.22E+24,3.17E-03
3229.556396,1.56E-14,0.00983171,101.7117063,3.13882E+18,1.93E+24,5.01E-03
3229.43352,4.12E-14,0.0112513,88.87861847,2.74279E+18,3.89E+24,1.01E-02
3229.41807,1.72E-14,0.0111482,89.70057947,2.76816E+18,1.65E+24,4.30E-03
3229.360602,1.77E-14,0.00953986,104.8233412,3.23485E+18,2.33E+24,6.06E-03
3229.339822,1.39E-14,0.0102241,97.80812003,3.01836E+18,1.59E+24,4.12E-03
3228.584869,1.69E-14,0.00986024,101.4174097,3.12974E+18,2.08E+24,5.42E-03
3228.382042,3.55E-14,0.00986993,101.3178412,3.12667E+18,4.36E+24,1.13E-02
3228.371265,3.45E-14,0.00969753,103.1190417,3.18225E+18,4.39E+24,1.14E-02
3228.044572,3.47E-14,0.00764504,130.803763,4.0366E+18,7.10E+24,1.84E-02
3228.013936,3.80E-14,0.00981922,101.8410831,3.14282E+18,4.71E+24,1.23E-02
3227.908308,3.56E-14,0.00866371,115.4239927,3.56198E+18,5.67E+24,1.48E-02
3227.874149,3.74E-14,0.010919,91.58347834,2.82627E+18,3.76E+24,9.77E-03
3227.680985,4.12E-14,0.0104805,95.41529507,2.94452E+18,4.49E+24,1.17E-02
3227.619068,3.71E-14,0.0119353,83.78507453,2.58561E+18,3.12E+24,8.11E-03
3227.562292,4.01E-14,0.00990912,100.9171349,3.1143E+18,4.89E+24,1.27E-02
3227.453351,3.75E-14,0.0102152,97.89333542,3.02099E+18,4.30E+24,1.12E-02
3227.445507,3.91E-14,0.0118837,84.14887619,2.59683E+18,3.32E+24,8.62E-03
3227.379657,1.85E-14,0.00973481,102.7241415,3.17007E+18,2.33E+24,6.06E-03
3227.343318,3.38E-14,0.00885615,112.9158833,3.48458E+18,5.15E+24,1.34E-02
3227.307452,3.63E-14,0.0120228,83.17530026,2.56679E+18,3.00E+24,7.81E-03
3227.297334,3.48E-14,0.00895165,111.7112488,3.44741E+18,5.19E+24,1.35E-02
3227.296026,3.55E-14,0.00997732,100.2273156,3.09301E+18,4.26E+24,1.11E-02
3227.255234,4.15E-14,0.0106992,93.46493196,2.88433E+18,4.33E+24,1.13E-02
3227.246441,3.93E-14,0.0103419,96.69403108,2.98398E+18,4.39E+24,1.14E-02
3227.23826,3.47E-14,0.00861319,116.1010032,3.58288E+18,5.60E+24,1.46E-02
3227.146326,5.10E-14,0.00984169,101.6085652,3.13564E+18,6.30E+24,1.64E-02
3227.141799,3.79E-14,0.0103033,97.05628294,2.99516E+18,4.27E+24,1.11E-02
3227.060914,3.75E-14,0.00921857,108.4766943,3.34759E+18,5.29E+24,1.37E-02
3227.055048,3.57E-14,0.00947074,105.5883701,3.25846E+18,4.77E+24,1.24E-02
3227.054864,3.51E-14,0.0100255,99.7456486,3.07815E+18,4.18E+24,1.09E-02
3226.957747,3.84E-14,0.00902888,110.7557083,3.41792E+18,5.63E+24,1.46E-02
3226.902136,3.39E-14,0.00934929,106.9599938,3.30079E+18,4.64E+24,1.21E-02
3226.900367,3.61E-14,0.0118052,84.70843357,2.6141E+18,3.10E+24,8.07E-03
3226.892568,3.47E-14,0.0103548,96.57356975,2.98026E+18,3.88E+24,1.01E-02
3226.830515,3.74E-14,0.0106572,93.83327703,2.89569E+18,3.94E+24,1.02E-02
3197.209831,4.14E-14,0.0117427,85.15929045,2.62802E+18,3.59E+24,9.34E-03
3196.726504,4.35E-14,0.0104913,95.31707224,2.94148E+18,4.73E+24,1.23E-02
3196.65858,3.60E-14,0.00908953,110.0166895,3.39512E+18,5.21E+24,1.36E-02
3196.658404,4.55E-14,0.0117824,84.87235198,2.61916E+18,3.93E+24,1.02E-02
3195.714906,4.33E-14,0.00867148,115.3205681,3.55879E+18,6.89E+24,1.79E-02
3195.08597,4.25E-14,0.00978315,102.2165662,3.1544E+18,5.31E+24,1.38E-02
3194.813599,4.13E-14,0.0110657,90.36933949,2.7888E+18,4.04E+24,1.05E-02
3194.750821,4.86E-14,0.00935203,106.9286561,3.29982E+18,6.65E+24,1.73E-02
3194.410026,4.21E-14,0.0102856,97.22330248,3.00031E+18,4.77E+24,1.24E-02
3194.37219,3.97E-14,0.00898827,111.2561149,3.43336E+18,5.89E+24,1.53E-02
3194.032121,4.39E-14,0.00959018,104.2733296,3.21787E+18,5.71E+24,1.49E-02
3193.660372,4.84E-14,0.0102419,97.63813355,3.01311E+18,5.52E+24,1.44E-02
3193.479276,4.54E-14,0.0105764,94.55013048,2.91782E+18,4.86E+24,1.26E-02
3193.426398,4.88E-14,0.0102591,97.47443733,3.00806E+18,5.55E+24,1.44E-02
3192.584603,4.44E-14,0.0095653,104.5445517,3.22624E+18,5.81E+24,1.51E-02
3190.914205,9.73E-15,0.00870633,114.8589589,3.54455E+18,1.54E+24,3.99E-03
3190.481977,3.79E-14,0.0107177,93.30360059,2.87935E+18,3.95E+24,1.03E-02
3190.104853,3.68E-14,0.00984749,101.5487195,3.13379E+18,4.55E+24,1.18E-02
3188.931322,1.40E-14,0.0107734,92.82120779,2.86446E+18,1.45E+24,3.76E-03
3188.894639,1.29E-14,0.0107254,93.23661588,2.87728E+18,1.34E+24,3.49E-03
3188.861748,5.41E-14,0.0112692,88.73744365,2.73844E+18,5.10E+24,1.33E-02
3188.858067,6.49E-14,0.00990363,100.9730775,3.11603E+18,7.92E+24,2.06E-02
3188.807038,1.48E-14,0.0107809,92.75663442,2.86247E+18,1.53E+24,3.97E-03
3188.765039,1.23E-14,0.011168,89.54154728,2.76325E+18,1.18E+24,3.06E-03
3188.762685,1.30E-14,0.0097189,102.8923026,3.17526E+18,1.65E+24,4.29E-03
3188.761796,1.44E-14,0.0118153,84.63602278,2.61187E+18,1.23E+24,3.21E-03
3188.737565,5.44E-14,0.0109125,91.63802978,2.82795E+18,5.46E+24,1.42E-02
3188.731258,4.99E-14,0.0103774,96.36325091,2.97377E+18,5.55E+24,1.44E-02
3188.729344,4.41E-14,0.00860142,116.2598734,3.58778E+18,7.13E+24,1.86E-02
3188.704863,5.26E-14,0.00969892,103.1042632,3.1818E+18,6.69E+24,1.74E-02
3188.655817,1.52E-14,0.0107073,93.39422637,2.88215E+18,1.59E+24,4.13E-03
3188.592577,5.28E-14,0.011027,90.68649678,2.79859E+18,5.20E+24,1.35E-02
3188.584907,5.75E-14,0.00980267,102.013023,3.14812E+18,7.17E+24,1.86E-02
3188.485353,1.28E-14,0.00808868,123.6295663,3.81521E+18,2.33E+24,6.06E-03
3188.367403,1.32E-14,0.0101873,98.1614363,3.02926E+18,1.53E+24,3.97E-03
3188.262928,5.22E-14,0.0100363,99.63831292,3.07484E+18,6.20E+24,1.61E-02
3188.240548,1.66E-14,0.00856319,116.7789107,3.6038E+18,2.71E+24,7.04E-03
3188.203261,4.69E-14,0.0120064,83.28891258,2.5703E+18,3.90E+24,1.01E-02
3188.199241,1.04E-14,0.00886514,112.8013771,3.48105E+18,1.58E+24,4.11E-03
3188.148746,1.25E-14,0.0106116,94.23649591,2.90814E+18,1.33E+24,3.45E-03
3188.115177,4.23E-14,0.00901798,110.8895784,3.42205E+18,6.23E+24,1.62E-02
3188.112252,4.72E-14,0.00935097,106.9407773,3.30019E+18,6.46E+24,1.68E-02
3187.918232,1.23E-14,0.0117824,84.87235198,2.61916E+18,1.06E+24,2.76E-03
3187.91623,4.32E-14,0.00938712,106.528946,3.28748E+18,5.87E+24,1.53E-02
3187.912527,4.69E-14,0.00957367,104.4531512,3.22342E+18,6.12E+24,1.59E-02
3187.822745,4.57E-14,0.0096144,104.0106507,3.20977E+18,5.91E+24,1.54E-02
3187.822706,4.91E-14,0.0104392,95.79278106,2.95617E+18,5.39E+24,1.40E-02
3187.717201,1.50E-14,0.0110962,90.1209423,2.78113E+18,1.46E+24,3.80E-03
3172.988695,2.89E-14,0.00990656,100.9432134,3.11511E+18,3.53E+24,9.17E-03
3172.921989,3.04E-14,0.0113047,88.45878263,2.72984E+18,2.85E+24,7.41E-03
3172.853144,2.46E-14,0.00991053,100.9027771,3.11386E+18,3.00E+24,7.80E-03
3172.205538,2.62E-14,0.00945045,105.815067,3.26545E+18,3.51E+24,9.13E-03
3171.867299,2.68E-14,0.00841732,118.8026593,3.66625E+18,4.53E+24,1.18E-02
3171.256694,3.13E-14,0.0103874,96.27048154,2.97091E+18,3.48E+24,9.04E-03
3171.028097,2.52E-14,0.010394,96.20935155,2.96902E+18,2.79E+24,7.25E-03
3171.004036,2.29E-14,0.00970761,103.0119669,3.17895E+18,2.91E+24,7.58E-03
3170.701368,2.58E-14,0.0112649,88.77131621,2.73948E+18,2.43E+24,6.32E-03
3170.4711,3.38E-14,0.0105639,94.6620093,2.92127E+18,3.62E+24,9.42E-03
3169.974084,2.61E-14,0.0102535,97.52767348,3.0097E+18,2.98E+24,7.74E-03
3169.905287,3.59E-14,0.0093348,107.1260231,3.30591E+18,4.93E+24,1.28E-02
3169.209507,2.76E-14,0.0091534,109.2490222,3.37142E+18,3.94E+24,1.03E-02
3167.774155,2.16E-14,0.0112123,89.18776701,2.75233E+18,2.06E+24,5.36E-03
3167.768901,2.74E-14,0.00883219,113.222202,3.49404E+18,4.20E+24,1.09E-02
3167.592894,2.39E-14,0.0102531,97.53147828,3.00982E+18,2.72E+24,7.09E-03
3167.420809,2.17E-14,0.00837726,119.3707728,3.68378E+18,3.69E+24,9.61E-03
3167.23741,3.20E-14,0.0100686,99.3186739,3.06497E+18,3.78E+24,9.83E-03
3167.225562,3.01E-14,0.0102278,97.77273705,3.01727E+18,3.44E+24,8.95E-03
3166.762222,2.77E-14,0.00824481,121.2884227,3.74296E+18,4.88E+24,1.27E-02
3166.748744,2.92E-14,0.0103141,96.95465431,2.99202E+18,3.28E+24,8.54E-03
3166.743269,3.92E-14,0.0133776,74.75182394,2.30684E+18,2.62E+24,6.81E-03
3166.644701,3.09E-14,0.0104506,95.68828584,2.95294E+18,3.39E+24,8.82E-03
3166.539717,2.87E-14,0.00871083,114.799623,3.54272E+18,4.53E+24,1.18E-02
3166.498206,2.91E-14,0.00999619,100.0381145,3.08718E+18,3.49E+24,9.06E-03
3166.458036,2.64E-14,0.0094527,105.7898801,3.26468E+18,3.54E+24,9.19E-03
3166.443012,3.20E-14,0.0105335,94.93520672,2.9297E+18,3.45E+24,8.97E-03
3166.44021,3.03E-14,0.00964581,103.671957,3.19932E+18,3.90E+24,1.01E-02
3166.425413,3.09E-14,0.0111105,90.00495027,2.77755E+18,3.00E+24,7.79E-03
3166.335459,2.95E-14,0.0105704,94.60379929,2.91947E+18,3.16E+24,8.22E-03
3166.252566,2.88E-14,0.008955,111.6694584,3.44612E+18,4.30E+24,1.12E-02
3166.252149,2.98E-14,0.00835469,119.6932501,3.69373E+18,5.11E+24,1.33E-02
3166.186521,3.61E-14,0.00972093,102.8708159,3.17459E+18,4.57E+24,1.19E-02
3166.166299,3.59E-14,0.011505,86.91873099,2.68231E+18,3.24E+24,8.43E-03
3166.159893,4.19E-14,0.0109914,90.9802209,2.80765E+18,4.15E+24,1.08E-02
3166.15795,3.75E-14,0.0119669,83.56383023,2.57878E+18,3.13E+24,8.14E-03
3166.130784,3.00E-14,0.0092857,107.6924734,3.32339E+18,4.16E+24,1.08E-02
3166.120355,3.27E-14,0.00899867,111.1275333,3.4294E+18,4.83E+24,1.26E-02
3166.096457,3.18E-14,0.0112731,88.70674437,2.73749E+18,3.00E+24,7.79E-03
3166.079776,3.18E-14,0.00875589,114.2088354,3.52448E+18,4.97E+24,1.29E-02
3166.079619,3.84E-14,0.0094202,106.1548587,3.27594E+18,5.17E+24,1.35E-02
3166.067227,3.39E-14,0.0107962,92.62518293,2.85841E+18,3.48E+24,9.05E-03
3166.065631,3.09E-14,0.00968071,103.2982085,3.18778E+18,3.95E+24,1.03E-02
3166.050985,3.37E-14,0.0100103,99.89710598,3.08282E+18,4.02E+24,1.05E-02
3166.004588,2.98E-14,0.00921227,108.5508783,3.34988E+18,4.20E+24,1.09E-02
3166.004303,2.78E-14,0.00785488,127.3093924,3.92877E+18,5.40E+24,1.40E-02
3166.004254,2.95E-14,0.00904285,110.5846055,3.41264E+18,4.32E+24,1.12E-02
3165.979969,2.77E-14,0.00908719,110.0450194,3.39599E+18,4.01E+24,1.04E-02
3165.910949,3.43E-14,0.00922827,108.3626725,3.34407E+18,4.81E+24,1.25E-02
3165.773194,3.24E-14,0.0109335,91.4620204,2.82252E+18,3.24E+24,8.42E-03
3165.759434,3.27E-14,0.0109978,90.92727636,2.80602E+18,3.24E+24,8.42E-03
3165.649342,3.98E-14,0.0133147,75.10495918,2.31774E+18,2.69E+24,6.99E-03
3148.589495,9.16E-15,0.0105715,94.59395545,2.91917E+18,9.81E+23,2.55E-03
3148.549877,1.08E-14,0.00997643,100.2362569,3.09329E+18,1.30E+24,3.37E-03
3148.525326,1.08E-14,0.0103994,96.15939381,2.96748E+18,1.19E+24,3.11E-03
3148.236364,1.09E-14,0.0111054,90.04628379,2.77883E+18,1.06E+24,2.76E-03
3148.218931,8.70E-15,0.00806024,124.0657846,3.82867E+18,1.60E+24,4.17E-03
3148.151959,1.08E-14,0.011029,90.67005168,2.79808E+18,1.06E+24,2.76E-03
3147.860587,1.06E-14,0.0097989,102.0522712,3.14933E+18,1.32E+24,3.44E-03
3147.845104,1.25E-14,0.012299,81.30742337,2.50915E+18,9.86E+23,2.56E-03
3147.828368,8.37E-15,0.0115934,86.25597323,2.66186E+18,7.46E+23,1.94E-03
3147.787882,9.77E-15,0.00967991,103.3067456,3.18805E+18,1.25E+24,3.24E-03
3147.771721,1.22E-14,0.0107634,92.9074456,2.86712E+18,1.27E+24,3.29E-03
3147.753929,9.24E-15,0.0108779,91.92950845,2.83694E+18,9.34E+23,2.43E-03
3147.747656,1.13E-14,0.0104001,96.15292161,2.96728E+18,1.25E+24,3.25E-03
3147.707529,9.53E-15,0.00891129,112.2171986,3.46302E+18,1.44E+24,3.73E-03
3147.668734,9.56E-15,0.010101,99.000099,3.05514E+18,1.12E+24,2.91E-03
3141.845873,6.30E-15,0.0105868,94.45724865,2.91495E+18,6.73E+23,1.75E-03
3132.413531,1.19E-14,0.00799232,125.1201153,3.86121E+18,2.23E+24,5.80E-03
3128.32869,7.78E-15,0.010283,97.24788486,3.00107E+18,8.80E+23,2.29E-03
3128.303092,8.52E-15,0.00875281,114.249024,3.52572E+18,1.33E+24,3.46E-03
3128.295917,1.01E-14,0.0115411,86.64685342,2.67392E+18,9.11E+23,2.37E-03
3128.089694,9.36E-15,0.00898311,111.3200217,3.43534E+18,1.39E+24,3.61E-03
3127.890931,9.28E-15,0.0109715,91.14523994,2.81274E+18,9.22E+23,2.40E-03
3127.763939,8.42E-15,0.0092725,107.8457805,3.32812E+18,1.17E+24,3.05E-03
3127.734127,1.08E-14,0.0113538,88.07623879,2.71803E+18,1.00E+24,2.60E-03
3127.604626,8.07E-15,0.00950807,105.1738155,3.24566E+18,1.07E+24,2.78E-03
3127.333932,9.28E-15,0.0100867,99.14045228,3.05947E+18,1.09E+24,2.84E-03
3127.026591,8.56E-15,0.0113156,88.37357277,2.72721E+18,8.00E+23,2.08E-03
3110.713661,1.42E-14,0.00736132,135.8452017,4.19218E+18,3.14E+24,8.16E-03
3110.029454,2.96E-14,0.0105394,94.8820616,2.92806E+18,3.18E+24,8.28E-03
3109.931098,2.62E-14,0.0112714,88.7201235,2.7379E+18,2.47E+24,6.41E-03
3109.899208,2.74E-14,0.0102864,97.21574117,3.00008E+18,3.10E+24,8.06E-03
3109.288534,3.51E-14,0.0111613,89.59529804,2.76491E+18,3.37E+24,8.77E-03
3108.30468,1.95E-14,0.010708,93.38812103,2.88196E+18,2.03E+24,5.28E-03
3107.981042,2.15E-14,0.0113988,87.72853283,2.7073E+18,1.98E+24,5.14E-03
3107.410567,2.23E-14,0.0107504,93.01979461,2.87059E+18,2.31E+24,6.01E-03
3107.092173,2.72E-14,0.0109691,91.16518219,2.81336E+18,2.70E+24,7.03E-03
3107.025659,2.74E-14,0.0121413,82.36350308,2.54174E+18,2.22E+24,5.78E-03
3106.975092,2.97E-14,0.0112894,88.57866671,2.73354E+18,2.78E+24,7.24E-03
3106.903424,3.01E-14,0.0112684,88.74374357,2.73863E+18,2.84E+24,7.38E-03
3106.792813,2.70E-14,0.0112157,89.16073005,2.7515E+18,2.57E+24,6.68E-03
3106.775359,2.60E-14,0.0103897,96.24916985,2.97025E+18,2.88E+24,7.48E-03
3106.701898,2.61E-14,0.00960451,104.117753,3.21307E+18,3.39E+24,8.81E-03
3106.693518,2.51E-14,0.0105857,94.46706406,2.91525E+18,2.68E+24,6.97E-03
3106.68362,2.32E-14,0.00840758,118.9402896,3.6705E+18,3.92E+24,1.02E-02
3106.510513,2.21E-14,0.00869919,114.9532313,3.54746E+18,3.50E+24,9.10E-03
3106.510013,2.56E-14,0.0100843,99.16404708,3.0602E+18,3.01E+24,7.82E-03
3106.385647,2.94E-14,0.0119583,83.62392648,2.58063E+18,2.46E+24,6.40E-03
3106.354061,2.94E-14,0.00953893,104.833561,3.23516E+18,3.86E+24,1.00E-02
3106.354021,2.81E-14,0.00991905,100.8161064,3.11119E+18,3.42E+24,8.90E-03
3106.349873,2.66E-14,0.0107679,92.86861877,2.86593E+18,2.74E+24,7.13E-03
3106.346468,2.37E-14,0.00925105,108.0958378,3.33584E+18,3.31E+24,8.62E-03
3106.300558,2.54E-14,0.00990717,100.9369982,3.11492E+18,3.09E+24,8.05E-03
3106.295991,2.63E-14,0.0107633,92.90830879,2.86715E+18,2.72E+24,7.07E-03
3106.252402,2.86E-14,0.00939331,106.4587456,3.28532E+18,3.88E+24,1.01E-02
3106.234967,2.71E-14,0.0110052,90.86613601,2.80413E+18,2.67E+24,6.95E-03
3106.180493,3.22E-14,0.0118041,84.71632738,2.61435E+18,2.77E+24,7.20E-03
3106.173242,2.54E-14,0.00877327,113.9825857,3.5175E+18,3.95E+24,1.03E-02
3106.163255,2.44E-14,0.00929454,107.5900475,3.32023E+18,3.38E+24,8.79E-03
3106.151989,3.11E-14,0.0121286,82.44974688,2.5444E+18,2.53E+24,6.58E-03
3106.132491,2.60E-14,0.00895762,111.6367964,3.44511E+18,3.88E+24,1.01E-02
3106.127032,2.57E-14,0.0112806,88.64776696,2.73567E+18,2.42E+24,6.28E-03
3105.986545,2.59E-14,0.00876326,114.1127845,3.52152E+18,4.03E+24,1.05E-02
3105.9862,2.75E-14,0.00886792,112.766015,3.47996E+18,4.18E+24,1.09E-02
3105.952796,2.38E-14,0.0108566,92.10986865,2.84251E+18,2.41E+24,6.28E-03
3105.923529,2.38E-14,0.00892467,112.0489609,3.45783E+18,3.57E+24,9.28E-03
3105.906046,2.30E-14,0.00822233,121.6200274,3.75319E+18,4.08E+24,1.06E-02
3105.857379,2.43E-14,0.00942199,106.1346913,3.27532E+18,3.28E+24,8.53E-03
3105.854642,2.76E-14,0.0105694,94.61275001,2.91975E+18,2.96E+24,7.69E-03
3105.817574,2.69E-14,0.00914381,109.3636023,3.37496E+18,3.85E+24,1.00E-02
3105.48911,2.58E-14,0.0104315,95.86349039,2.95835E+18,2.84E+24,7.39E-03
3105.42051,3.97E-14,0.00950737,105.1815591,3.2459E+18,5.25E+24,1.37E-02
3105.119685,4.23E-14,0.0135153,73.99021849,2.28334E+18,2.77E+24,7.20E-03
3105.119285,2.89E-14,0.0110198,90.74574856,2.80041E+18,2.85E+24,7.40E-03
3103.98414,3.86E-14,0.011278,88.66820358,2.7363E+18,3.64E+24,9.45E-03
3103.706127,3.75E-14,0.0119448,83.71843815,2.58355E+18,3.14E+24,8.17E-03
3102.639915,3.46E-14,0.00943042,106.0398158,3.27239E+18,4.66E+24,1.21E-02
3101.871881,2.79E-14,0.00847505,117.9934042,3.64128E+18,4.64E+24,1.21E-02
3101.630648,3.13E-14,0.00739776,135.1760533,4.17153E+18,6.84E+24,1.78E-02
3101.369598,3.30E-14,0.0104766,95.4508142,2.94561E+18,3.60E+24,9.37E-03
3101.313078,3.76E-14,0.0102464,97.59525297,3.01179E+18,4.28E+24,1.11E-02
3101.277598,3.91E-14,0.00981897,101.8436761,3.1429E+18,4.86E+24,1.26E-02
3101.268119,4.06E-14,0.0127347,78.52560327,2.4233E+18,3.00E+24,7.79E-03
3101.00315,3.56E-14,0.0113919,87.78166943,2.70894E+18,3.28E+24,8.53E-03
3100.929289,3.90E-14,0.010638,94.00263207,2.90092E+18,4.12E+24,1.07E-02
3100.926066,3.89E-14,0.00950166,105.2447678,3.24785E+18,5.16E+24,1.34E-02
3100.92367,4.89E-14,0.0124482,80.33289954,2.47907E+18,3.78E+24,9.82E-03
3100.9135,2.96E-14,0.0102277,97.77369301,3.0173E+18,3.39E+24,8.81E-03
3100.832947,4.37E-14,0.0111189,89.9369542,2.77545E+18,4.23E+24,1.10E-02
3100.764557,3.02E-14,0.0090609,110.3643126,3.40584E+18,4.40E+24,1.14E-02
3100.65004,4.18E-14,0.00995344,100.467778,3.10044E+18,5.04E+24,1.31E-02
3100.632386,4.07E-14,0.0108564,92.11156553,2.84256E+18,4.13E+24,1.08E-02
3100.610687,4.13E-14,0.0105182,95.07330152,2.93396E+18,4.47E+24,1.16E-02
3100.610454,4.60E-14,0.0113213,88.32907882,2.72584E+18,4.29E+24,1.12E-02
3100.597668,3.43E-14,0.00988673,101.1456771,3.12136E+18,4.20E+24,1.09E-02
3100.368936,3.44E-14,0.0101187,98.82692441,3.0498E+18,4.03E+24,1.05E-02
3100.178141,3.55E-14,0.0105681,94.62438849,2.92011E+18,3.80E+24,9.88E-03
3100.171731,3.07E-14,0.011481,87.10042679,2.68792E+18,2.79E+24,7.25E-03
3100.067577,3.18E-14,0.00718966,139.0886356,4.29228E+18,7.36E+24,1.91E-02
3100.039276,3.89E-14,0.0112107,89.20049595,2.75273E+18,3.70E+24,9.63E-03
3099.966831,4.66E-14,0.0105042,95.20001523,2.93787E+18,5.06E+24,1.32E-02
3099.962155,3.90E-14,0.0112766,88.67921182,2.73664E+18,3.67E+24,9.54E-03
3099.922427,3.65E-14,0.00987834,101.2315834,3.12401E+18,4.47E+24,1.16E-02
